id,area_sqft,lot_size_sqft,bedrooms,stories,parking_spaces,house_age_years,distance_to_city_km,school_quality_index,crime_index,price,total_rooms,yard_size_sqft,space_per_room,area_FB Area,area_NayaNazimabad,area_NorthNazimabad,area_PECHS
24853,1142,2744,2,3,1,5,5.37,6.952173913043478,4.86,299174.0,3,1602,285.5,0,0,0,1
24854,2284,6912,3,2,1,31,11.72,6.75,1.88,458974.0,5,4628,380.6666666666667,0,0,1,0
24856,1760,6084,4,2,2,12,6.62,7.35,1.53,544888.0,7,4324,220.0,0,0,1,0
24857,2105,4965,3,1,1,80,2.0,8.55,9.57,402009.0,4,2860,421.0,0,0,0,1
24858,1885,5463,3,3,0,20,0.88,6.77,1.0,322982.0,6,3578,269.2857142857143,1,0,0,0
24859,2377,3661,3,2,1,19,3.55,5.44,5.55,544746.0,5,1284,396.1666666666667,0,1,0,0
24860,2372,5661,4,2,2,34,2.12,6.952173913043478,8.89,570949.0,7,3289,296.5,0,0,0,0
24861,1160,2155,3,2,2,18,9.58,8.22,4.99,326881.0,5,995,193.33333333333334,0,0,0,1
24862,1964,6773,5,3,0,33,6.32,6.41,1.97,452817.0,9,4809,196.4,0,0,0,1
24863,799,1049,1,1,1,7,9.28,6.18,6.58,199769.0,2,250,266.3333333333333,0,0,1,0
24864,1880,4599,3,3,0,12,24.36,6.98,7.29,370376.0,5,2719,313.3333333333333,0,0,0,1
24865,2163,3710,5,1,3,7,20.83,7.78,4.31,416985.0,10,1547,196.63636363636363,1,0,0,0
24866,1012,1977,2,1,0,4,2.85,6.952173913043478,7.09,304487.0,3,965,253.0,0,0,0,1
24867,1550,3683,3,3,1,1,3.19,8.13,3.42,327433.0,6,2133,221.42857142857142,1,0,0,0
24868,1806,2863,3,1,1,33,5.24,7.51,6.13,437478.0,6,1057,258.0,0,1,0,0
24869,1940,4882,4,1,1,6,7.73,5.46,4.98,565725.0,7,2942,242.5,0,0,1,0
24870,1633,4012,4,3,0,41,2.52,6.98,7.12,379136.0,6,2379,233.28571428571428,0,0,1,0
24871,1097,3798,2,3,0,14,18.13,5.48,4.53,243515.0,3,2701,274.25,0,0,0,1
24872,1768,2264,2,3,0,14,2.86,6.952173913043478,6.2,277280.0,3,496,442.0,1,0,0,0
24873,809,2057,1,2,3,33,0.26,6.01,3.91,200373.0,2,1248,269.6666666666667,0,0,0,0
24874,1660,3639,3,2,1,18,15.91,6.952173913043478,4.39,396074.0,6,1979,237.14285714285714,0,0,0,1
24875,1535,2876,3,3,2,17,14.27,10.0,7.94,296291.0,6,1341,219.28571428571428,1,0,0,0
24876,1719,3187,2,2,1,0,13.16,8.61,1.31,485284.0,4,1468,343.8,0,0,1,0
24877,1464,2171,2,1,1,4,7.53,7.5,5.62,397290.0,4,707,292.8,0,0,0,1
24878,895,2791,1,3,1,1,0.9,9.17,1.8,249064.0,2,1896,298.3333333333333,0,0,0,1
24879,1580,3867,2,2,0,11,7.04,3.630000000000001,6.73,311529.0,4,2287,316.0,0,0,0,1
24880,2358,3480,4,2,0,32,13.95,9.67,1.19,645604.0,8,1122,262.0,0,0,1,0
24881,2557,3909,4,3,1,5,6.85,5.91,4.98,725745.0,7,1352,319.625,0,0,1,0
24882,3264,6346,6,2,1,26,11.6,8.63,6.15,592521.0,12,3082,251.07692307692307,1,0,0,0
24883,2815,7160,5,2,0,14,11.67,7.6,6.57,741893.0,9,4345,281.5,0,1,0,0
24884,1082,1546,2,1,0,12,9.94,7.87,4.48,222003.0,3,464,270.5,1,0,0,0
24885,1555,3223,2,3,1,13,12.02,7.12,5.29,386498.0,3,1668,388.75,0,1,0,0
24886,1786,6071,4,2,0,3,3.37,9.24,4.26,471808.0,7,4285,223.25,0,0,0,1
24887,1749,2466,2,1,0,29,13.22,4.51,6.35,417598.0,4,717,349.8,0,0,0,1
24888,1842,3552,3,3,0,28,3.78,8.83,4.96,429834.0,5,1710,307.0,0,0,0,1
24889,3245,4704,5,2,1,16,7.97,6.98,2.88,586964.0,9,1459,324.5,1,0,0,0
24890,1151,1588,1,3,0,8,2.41,6.86,5.88,337219.0,2,437,383.6666666666667,0,0,1,0
24891,1372,2425,1,2,0,30,3.37,6.952173913043478,1.76,232676.0,2,1053,457.3333333333333,1,0,0,0
24892,2786,5491,5,1,2,5,1.89,3.630000000000001,8.77,661125.0,9,2705,278.6,0,0,1,0
24893,1430,4884,3,1,3,5,9.74,5.68,3.15,380465.0,6,3454,204.28571428571428,0,0,0,1
24894,2036,3332,4,2,1,6,5.04,6.36,7.17,343765.0,7,1296,254.5,1,0,0,0
24895,2421,4384,4,3,2,2,7.0,10.0,4.94,541649.0,7,1963,302.625,0,0,0,1
24896,2092,4928,3,3,2,7,0.47,6.952173913043478,6.36,397111.0,5,2836,348.6666666666667,1,0,0,0
24897,1915,3576,3,2,0,2,1.0,8.79,7.49,490431.0,5,1661,319.1666666666667,0,0,0,0
24898,2363,8108,4,3,2,5,10.89,8.42,3.79,668326.0,7,5745,295.375,0,0,0,0
24899,1264,4034,3,3,0,6,8.07,10.0,5.91,286526.0,5,2770,210.66666666666666,0,0,0,1
24900,1502,1965,2,3,2,1,22.58,5.97,5.18,293541.0,3,463,375.5,0,0,0,1
24901,2121,6326,3,3,0,13,11.19,8.79,4.72,568266.0,5,4205,353.5,0,0,1,0
24902,558,1263,1,2,0,50,1.79,8.62,4.98,150175.0,2,705,186.0,0,0,0,1
24903,2650,7062,4,3,2,31,5.95,4.35,7.48,646947.0,8,4412,294.44444444444446,0,1,0,0
24904,1982,3910,4,2,0,15,13.84,7.09,4.83,582266.0,7,1928,247.75,0,0,1,0
24905,1892,5015,4,2,1,34,0.2,5.92,6.65,392335.0,7,3123,236.5,1,0,0,0
24906,822,2419,1,1,0,13,6.91,6.952173913043478,5.33,207443.0,2,1597,274.0,0,0,1,0
24908,1561,3582,3,2,1,16,5.85,4.98,4.9,305756.0,6,2021,223.0,1,0,0,0
24909,2284,3465,5,1,2,8,24.36,4.82,6.52,665202.0,10,1181,207.63636363636363,0,0,1,0
24910,554,1725,2,2,1,6,6.25,4.82,4.11,209859.0,4,1171,110.8,0,0,1,0
24911,2273,3054,3,1,1,6,1.49,4.86,4.28,532741.0,5,781,378.8333333333333,0,1,0,0
24912,1584,4173,4,3,1,24,24.36,9.83,6.47,310177.0,7,2589,198.0,1,0,0,0
24914,1952,5294,2,2,3,4,12.12,6.09,2.99,544484.0,4,3342,390.4,0,0,1,0
24915,1962,3818,2,3,1,10,2.64,6.81,4.98,332051.0,3,1856,490.5,1,0,0,0
24917,2175,5278,5,3,1,33,12.37,3.630000000000001,4.94,583222.0,10,3103,197.72727272727272,0,1,0,0
24918,408,989,1,3,0,16,2.24,7.13,4.98,191845.0,2,581,136.0,0,0,1,0
24919,1530,2537,2,3,1,8,24.36,7.42,5.01,240569.0,3,1007,382.5,1,0,0,0
24920,1892,3991,3,2,1,13,6.27,4.21,4.55,353692.0,5,2099,315.3333333333333,1,0,0,0
24921,1593,2379,2,3,1,25,5.78,5.49,5.43,337965.0,4,786,318.6,0,1,0,0
24922,704,1605,1,1,0,8,4.64,6.952173913043478,4.9,212845.0,2,901,234.66666666666666,0,0,0,1
24923,2255,6882,4,3,2,7,7.4,8.11,5.6,624338.0,7,4627,281.875,0,1,0,0
24924,1051,1839,3,1,2,80,3.43,8.1,4.98,266473.0,6,788,150.14285714285714,0,0,0,1
24925,1759,3421,3,1,0,7,4.82,8.28,2.71,369759.0,6,1662,251.28571428571428,1,0,0,0
24926,1892,4066,3,3,1,4,6.98,6.25,6.61,446371.0,5,2174,315.3333333333333,0,0,1,0
24927,1812,4372,3,3,0,1,0.99,7.14,4.71,363851.0,5,2560,302.0,1,0,0,0
24928,2501,7854,5,1,1,50,3.01,6.952173913043478,4.98,622945.0,8,5353,277.8888888888889,0,0,0,1
24929,1768,4402,4,3,0,11,1.11,7.14,5.39,321552.0,7,2634,221.0,0,0,0,1
24930,2056,6124,3,1,0,30,8.75,7.33,4.98,457673.0,6,4068,293.7142857142857,0,0,0,1
24931,1766,3021,3,2,0,6,1.76,6.952173913043478,2.21,397989.0,5,1255,294.3333333333333,0,0,0,1
24932,2168,4239,4,2,1,1,4.5,10.0,4.65,662030.0,7,2071,271.0,0,0,1,0
24933,2636,8118,4,2,1,25,3.9,6.952173913043478,5.1,652262.0,7,5482,329.5,0,0,0,1
24934,1883,5097,3,1,2,3,23.14,5.33,1.78,539971.0,6,3214,269.0,0,0,0,1
24935,2269,5941,4,2,1,16,3.19,8.08,5.05,630609.0,7,3672,283.625,0,0,0,0
24936,2673,3462,4,3,1,7,2.06,7.02,6.06,730672.0,8,789,297.0,0,0,1,0
24937,2614,8667,4,2,1,24,8.97,8.13,4.5,459020.0,7,6053,326.75,1,0,0,0
24938,1569,2124,2,3,1,11,1.13,6.12,5.54,328430.0,3,555,392.25,0,0,0,1
24939,2422,3406,4,1,1,30,2.73,7.54,5.53,644040.0,7,984,302.75,0,0,0,0
24940,1949,2910,3,3,1,32,22.34,7.43,1.0,508535.0,6,961,278.42857142857144,0,0,0,0
24941,2470,6069,4,2,1,24,2.45,8.26,6.18,665901.0,6,3599,352.85714285714283,0,0,1,0
24942,2141,6401,4,1,2,16,16.39,10.0,4.98,549620.0,7,4260,267.625,0,0,0,1
24943,1965,5415,2,3,0,9,7.32,6.952173913043478,5.2,250428.0,4,3450,393.0,1,0,0,0
24944,2060,4078,3,1,2,3,15.52,7.83,3.29,509759.0,5,2018,343.3333333333333,0,0,0,1
24945,1953,6217,3,1,0,7,8.31,6.54,1.82,616172.0,7,4264,244.125,0,0,1,0
24946,1977,4901,4,1,1,16,1.49,7.75,5.74,514272.0,7,2924,247.125,0,1,0,0
24947,1705,3979,3,3,0,3,5.65,7.45,4.98,434269.0,6,2274,243.57142857142858,0,0,1,0
24948,1649,5243,4,1,0,22,8.33,8.46,6.02,429132.0,7,3594,206.125,0,1,0,0
24949,2858,7386,4,1,1,22,16.64,7.72,7.93,763759.0,6,4528,408.2857142857143,0,0,0,0
24950,2087,3769,4,2,1,40,7.18,6.952173913043478,6.91,590006.0,8,1682,231.88888888888889,0,0,1,0
24951,1456,2964,3,1,1,21,0.92,10.0,4.67,359503.0,5,1508,242.66666666666666,0,0,0,1
24952,1634,4388,2,2,0,21,3.54,4.68,5.76,288455.0,3,2754,408.5,1,0,0,0
24953,2434,3278,4,3,0,54,2.91,6.952173913043478,8.28,644359.0,8,844,270.44444444444446,0,0,1,0
24954,1358,4384,4,2,0,29,0.76,6.952173913043478,4.57,286922.0,6,3026,194.0,1,0,0,0
24955,911,2817,2,3,1,9,8.06,6.07,2.43,268217.0,3,1906,227.75,0,0,1,0
24956,955,2677,2,3,0,14,1.13,8.38,4.97,265768.0,3,1722,238.75,0,0,0,1
24957,763,2387,2,2,1,7,6.41,9.6,3.51,230849.0,3,1624,190.75,0,0,0,1
24958,1021,3367,2,2,0,36,7.88,4.95,5.52,307875.0,4,2346,204.2,0,0,1,0
24959,1091,1819,1,2,1,44,3.22,6.952173913043478,1.88,248198.0,2,728,363.6666666666667,0,0,1,0
24960,2631,4824,5,2,4,4,0.32,9.31,4.98,819953.0,10,2193,239.1818181818182,0,0,1,0
24961,1772,2154,2,2,0,7,12.73,6.05,3.5,466799.0,3,382,443.0,0,0,0,0
24962,1582,2400,3,3,1,15,3.05,9.04,4.83,412656.0,5,818,263.6666666666667,0,1,0,0
24963,934,2589,2,2,0,3,1.24,8.22,3.95,307424.0,3,1655,233.5,0,0,1,0
24964,1714,3749,2,3,1,32,17.89,6.952173913043478,5.79,380248.0,4,2035,342.8,0,0,0,1
24965,758,1922,1,3,3,31,5.55,8.91,2.69,177132.0,2,1164,252.66666666666666,0,0,0,1
24966,1578,3700,3,1,2,43,17.29,4.8,4.98,415834.0,5,2122,263.0,0,0,1,0
24967,3039,7592,5,2,0,44,18.68,6.952173913043478,4.77,700968.0,9,4553,303.9,0,0,0,1
24968,2198,6743,4,1,0,4,8.59,7.85,5.01,581445.0,6,4545,314.0,0,0,0,0
24969,1674,3014,2,3,1,15,4.59,6.75,2.32,423609.0,3,1340,418.5,0,0,1,0
24970,2219,3574,3,3,3,6,24.36,6.97,4.76,570892.0,6,1355,317.0,0,0,1,0
24971,1487,4982,4,1,0,29,23.99,9.98,5.86,341270.0,7,3495,185.875,0,0,0,1
24972,1320,2852,2,1,0,35,5.48,7.39,4.98,406649.0,3,1532,330.0,0,0,1,0
24973,2822,4057,4,3,0,10,4.03,6.23,4.22,503404.0,8,1235,313.55555555555554,0,0,0,1
24974,1115,2940,3,1,2,11,0.45,4.37,3.37,391402.0,5,1825,185.83333333333334,0,0,1,0
24975,1588,4332,1,2,0,16,2.15,7.61,5.28,292185.0,2,2744,529.3333333333334,0,1,0,0
24976,1984,6308,2,3,0,2,1.45,8.75,4.92,357256.0,3,4324,496.0,0,0,0,1
24977,1238,2726,3,2,3,5,8.17,6.952173913043478,4.65,341755.0,5,1488,206.33333333333334,0,0,0,1
24978,2190,4478,3,1,0,26,0.53,7.19,2.56,620077.0,5,2288,365.0,0,0,1,0
24979,1616,3630,2,3,3,64,0.2,8.25,5.74,406598.0,3,2014,404.0,0,0,1,0
24980,2198,2860,3,2,0,26,0.57,8.75,3.17,573784.0,6,662,314.0,0,0,1,0
24981,2152,5661,3,2,1,5,24.36,4.27,2.51,454005.0,6,3509,307.42857142857144,0,0,0,1
24982,1654,4118,2,3,3,21,0.51,6.09,3.35,467138.0,4,2464,330.8,0,0,1,0
24983,2826,4942,5,2,3,25,15.58,6.72,1.14,501090.0,10,2116,256.90909090909093,1,0,0,0
24984,1401,4880,3,3,2,8,10.8,6.952173913043478,5.97,396659.0,6,3479,200.14285714285714,0,0,1,0
24985,2609,5452,4,3,3,14,3.98,8.17,5.98,550099.0,7,2843,326.125,0,0,0,1
24986,2505,8387,4,2,2,0,4.75,7.06,4.46,732758.0,7,5882,313.125,0,0,0,0
24987,2863,3693,5,1,3,9,5.0,6.9,7.42,472854.0,9,830,286.3,1,0,0,0
24988,1904,3000,4,2,0,3,1.76,6.952173913043478,2.14,593945.0,8,1096,211.55555555555554,0,0,0,0
24989,1327,1866,2,1,2,9,0.69,7.01,6.82,340754.0,3,539,331.75,0,0,0,1
24990,3046,7090,4,2,0,11,1.24,3.630000000000001,4.2,722891.0,7,4044,380.75,0,0,0,1
24991,1599,4491,1,1,0,7,3.96,8.63,4.44,344594.0,2,2892,533.0,0,0,0,1
24992,1312,4571,2,3,0,29,1.03,7.72,5.43,316540.0,4,3259,262.4,0,0,1,0
24993,1686,3029,2,2,2,5,5.15,5.24,4.98,289506.0,3,1343,421.5,0,0,0,1
24994,1211,2901,1,2,2,14,3.36,8.03,5.68,360121.0,2,1690,403.6666666666667,0,0,1,0
24995,2116,3472,4,2,3,12,13.2,5.88,4.59,354097.0,7,1356,264.5,1,0,0,0
24996,1437,2074,2,3,1,24,24.36,8.31,4.59,245426.0,3,637,359.25,0,0,0,1
24997,1628,5165,4,3,3,15,10.34,6.44,3.27,569206.0,8,3537,180.88888888888889,0,0,0,0
24998,2381,6883,4,2,0,1,5.65,5.87,2.05,650535.0,7,4502,297.625,0,0,0,0
24999,2174,3772,4,3,2,41,9.39,5.45,6.86,367366.0,7,1598,271.75,1,0,0,0
25000,1809,3448,3,3,1,19,24.36,7.44,5.68,253930.0,5,1639,301.5,1,0,0,0
25001,1903,5101,3,2,1,5,24.36,8.66,6.57,463647.0,5,3198,317.1666666666667,0,1,0,0
25002,1807,2488,3,1,1,16,2.27,6.76,7.29,397387.0,5,681,301.1666666666667,0,0,0,1
25003,1541,2404,2,2,0,23,4.33,6.22,1.71,333089.0,3,863,385.25,0,1,0,0
25004,1798,3502,4,1,2,44,6.61,4.92,6.23,332264.0,8,1704,199.77777777777777,1,0,0,0
25005,2095,4773,3,3,2,13,5.24,5.32,4.98,536461.0,6,2678,299.2857142857143,0,0,1,0
25006,1724,4441,3,1,3,28,16.25,6.63,4.8,400765.0,5,2717,287.3333333333333,0,0,0,1
25007,2052,5891,4,1,1,11,5.95,8.52,3.8,552080.0,8,3839,228.0,0,0,1,0
25008,1298,2931,1,1,2,5,3.2,5.77,4.98,280834.0,2,1633,432.6666666666667,0,1,0,0
25009,1438,1755,3,3,1,7,5.56,6.952173913043478,7.0,323640.0,6,317,205.42857142857142,1,0,0,0
25010,1359,3851,4,1,2,22,2.4,5.4,5.85,290173.0,7,2492,169.875,1,0,0,0
25011,1461,5045,2,2,1,9,24.36,5.36,5.88,333583.0,3,3584,365.25,0,0,1,0
25012,2572,3659,4,1,0,17,4.52,6.75,4.98,674200.0,7,1087,321.5,0,0,1,0
25013,2236,5164,4,1,0,2,23.05,5.97,4.22,558725.0,7,2928,279.5,0,0,0,1
25014,1154,2747,3,1,1,73,8.72,6.59,8.03,271131.0,5,1593,192.33333333333334,0,0,0,1
25015,2062,5645,4,3,0,8,4.09,6.952173913043478,1.0,591509.0,7,3583,257.75,0,0,1,0
25016,1566,2818,2,3,1,27,0.2,8.34,3.99,340252.0,3,1252,391.5,0,0,1,0
25017,1391,1805,2,1,1,26,0.89,7.14,7.06,360129.0,3,414,347.75,0,0,0,1
25018,909,1454,1,2,0,37,6.22,5.4,6.57,155516.0,2,545,303.0,1,0,0,0
25019,2383,6490,4,3,2,40,4.01,7.86,1.0,673681.0,7,4107,297.875,0,1,0,0
25020,982,2086,1,1,2,42,7.06,5.54,2.61,251248.0,2,1104,327.3333333333333,0,0,0,0
25021,1769,2844,2,2,3,47,15.71,7.23,4.98,389413.0,3,1075,442.25,0,0,0,1
25022,1232,1533,3,2,2,21,22.03,6.952173913043478,7.34,277246.0,5,301,205.33333333333334,0,0,0,1
25023,2266,5879,4,3,0,2,5.3,6.03,8.29,454026.0,6,3613,323.7142857142857,0,0,0,1
25024,1599,3361,4,3,0,7,6.25,6.952173913043478,5.91,391429.0,7,1762,199.875,0,0,0,1
25025,1719,2315,3,2,2,8,24.36,5.16,5.48,398239.0,5,596,286.5,0,0,1,0
25026,1740,5202,3,1,0,9,24.36,6.87,2.93,372668.0,6,3462,248.57142857142858,0,0,0,1
25027,1982,6919,3,2,1,2,1.41,6.952173913043478,2.71,525502.0,5,4937,330.3333333333333,0,0,1,0
25028,1808,3779,4,3,4,45,6.64,5.61,3.59,364039.0,7,1971,226.0,0,0,0,1
25029,1774,5731,2,3,2,3,6.09,6.952173913043478,2.79,390166.0,4,3957,354.8,0,0,0,1
25030,1489,3202,2,1,2,15,24.36,8.11,5.56,288644.0,3,1713,372.25,1,0,0,0
25031,855,1887,1,3,3,22,7.54,7.61,4.98,229986.0,2,1032,285.0,0,0,0,1
25032,1129,3125,1,2,0,26,5.42,6.952173913043478,5.24,321526.0,2,1996,376.3333333333333,0,0,1,0
25033,2231,6625,3,2,3,18,9.37,7.34,7.62,437907.0,5,4394,371.8333333333333,0,0,0,1
25034,1617,1998,2,3,0,13,3.59,6.34,4.93,289647.0,3,381,404.25,0,0,0,1
25035,1402,4174,2,3,1,13,9.53,6.952173913043478,8.36,462985.0,4,2772,280.4,0,0,1,0
25036,957,2085,2,3,3,23,3.8,6.89,6.58,251826.0,3,1128,239.25,0,1,0,0
25038,1378,3115,2,2,0,6,6.59,8.95,7.87,397022.0,3,1737,344.5,0,1,0,0
25039,2333,7298,4,3,2,19,15.19,7.68,4.76,594376.0,7,4965,291.625,0,1,0,0
25040,1466,3805,2,1,2,34,0.5,9.08,6.74,324447.0,3,2339,366.5,0,0,1,0
25041,2040,4263,4,1,0,59,1.39,7.82,5.38,546617.0,7,2223,255.0,0,1,0,0
25042,1438,2441,2,1,2,62,14.33,7.17,5.03,246889.0,3,1003,359.5,1,0,0,0
25043,2183,4079,4,3,1,4,0.2,8.04,4.98,442789.0,7,1896,272.875,0,0,0,1
25044,1589,2069,2,1,3,5,16.91,6.952173913043478,4.98,418741.0,3,480,397.25,0,0,1,0
25045,1061,3661,1,2,0,32,8.6,8.11,5.26,194443.0,2,2600,353.6666666666667,1,0,0,0
25047,2900,9333,5,1,1,23,8.41,6.952173913043478,4.76,584340.0,9,6433,290.0,0,0,0,1
25048,2874,3521,4,3,0,7,1.97,7.1,3.63,578159.0,8,647,319.3333333333333,0,0,0,1
25049,2092,3772,3,1,2,60,4.73,8.85,4.98,526609.0,4,1680,418.4,0,0,1,0
25050,1718,4141,2,2,0,14,0.34,4.89,7.01,374807.0,3,2423,429.5,0,1,0,0
25051,1982,4176,2,2,0,23,15.52,7.46,4.98,507509.0,4,2194,396.4,0,0,1,0
25052,1990,4632,3,3,0,21,6.71,5.22,3.83,316189.0,5,2642,331.6666666666667,1,0,0,0
25053,1776,3522,2,1,0,4,3.41,7.18,5.43,520438.0,3,1746,444.0,0,0,0,0
25054,2065,3224,4,1,1,25,13.76,9.83,1.6,600335.0,8,1159,229.44444444444446,0,0,1,0
25055,1925,5692,3,3,1,12,9.79,8.09,3.95,355676.0,5,3767,320.8333333333333,1,0,0,0
25056,1610,2155,4,2,1,16,2.54,6.82,7.57,344347.0,7,545,201.25,0,0,0,1
25057,1083,2484,3,1,0,32,1.33,7.4,2.81,261228.0,5,1401,180.5,1,0,0,0
25058,1524,2989,3,1,1,1,5.65,6.81,2.02,426261.0,6,1465,217.71428571428572,0,0,0,1
25059,2280,7705,2,2,2,6,0.4,7.99,5.54,524631.0,3,5425,570.0,0,0,1,0
25060,1781,3026,3,1,2,4,4.71,8.96,7.24,476897.0,5,1245,296.8333333333333,0,0,1,0
25061,1980,3760,4,2,3,8,7.28,8.51,4.98,374574.0,8,1780,220.0,1,0,0,0
25062,1630,3513,3,2,1,3,3.05,7.51,6.81,323212.0,6,1883,232.85714285714286,1,0,0,0
25063,1164,2794,2,1,0,34,8.19,7.42,4.98,362656.0,3,1630,291.0,0,0,1,0
25064,1657,2316,3,2,2,25,3.45,8.74,9.18,291942.0,5,659,276.1666666666667,1,0,0,0
25065,1187,3627,1,2,4,42,7.52,5.59,5.65,282122.0,2,2440,395.6666666666667,0,0,0,1
25066,1148,3992,2,3,2,62,8.38,6.952173913043478,5.54,269342.0,3,2844,287.0,0,1,0,0
25067,2523,8467,4,1,2,13,5.31,3.630000000000001,7.47,705880.0,8,5944,280.3333333333333,0,0,1,0
25068,1548,3426,3,3,2,34,8.3,6.95,4.13,356235.0,5,1878,258.0,0,0,0,1
25069,1355,1770,2,3,2,3,7.38,5.14,4.98,392622.0,4,415,271.0,0,1,0,0
25070,2771,9333,6,1,0,11,8.77,3.630000000000001,7.18,652107.0,11,6562,230.91666666666666,0,0,0,1
25071,2289,7479,4,3,0,40,1.59,7.37,3.03,518460.0,8,5190,254.33333333333334,0,0,1,0
25072,1577,3222,2,2,0,17,3.64,5.43,5.36,384183.0,3,1645,394.25,0,0,1,0
25073,2057,4294,3,1,1,30,0.52,7.29,4.98,402432.0,5,2237,342.8333333333333,1,0,0,0
25074,1659,2017,2,1,2,11,1.17,8.85,5.48,451396.0,4,358,331.8,0,1,0,0
25075,1384,4582,3,3,1,10,1.28,5.68,4.57,393424.0,6,3198,197.71428571428572,0,0,0,1
25076,2085,5922,3,1,0,15,2.62,5.4,5.42,491502.0,5,3837,347.5,0,0,0,0
25077,1605,2503,2,1,0,52,2.46,9.96,3.46,300886.0,3,898,401.25,0,0,0,1
25078,1845,2233,3,3,3,34,0.22,4.22,5.12,336953.0,5,388,307.5,1,0,0,0
25079,2413,2972,3,1,0,33,1.07,6.952173913043478,1.87,547453.0,6,559,344.7142857142857,0,1,0,0
25080,2347,6591,4,3,2,11,4.35,6.952173913043478,4.98,531539.0,7,4244,293.375,1,0,0,0
25082,2092,4897,3,3,1,49,1.75,6.952173913043478,4.98,325982.0,4,2805,418.4,1,0,0,0
25083,1123,1871,2,3,1,26,24.36,8.43,2.44,324736.0,4,748,224.6,0,0,1,0
25084,2070,4865,3,2,1,2,24.36,8.69,4.58,533314.0,5,2795,345.0,0,0,1,0
25085,1889,3527,3,1,0,6,3.33,7.23,4.98,376107.0,5,1638,314.8333333333333,1,0,0,0
25087,1622,3437,3,1,0,4,3.56,6.952173913043478,2.34,426110.0,5,1815,270.3333333333333,0,0,0,0
25088,3050,9333,4,3,0,23,17.89,6.952173913043478,5.57,828416.625,7,6283,381.25,0,0,0,0
25089,1259,2753,1,2,1,55,0.24,9.9,4.93,345574.0,2,1494,419.6666666666667,0,0,1,0
25090,2383,7515,4,2,0,16,24.36,10.0,6.28,633963.0,7,5132,297.875,0,0,0,0
25091,1181,3725,2,2,0,14,9.45,6.14,5.78,363836.0,3,2544,295.25,0,0,1,0
25092,2103,2817,4,3,0,3,3.26,7.92,6.8,395724.0,7,714,262.875,1,0,0,0
25093,2145,5457,3,2,1,13,1.0,6.19,6.18,552634.0,5,3312,357.5,0,0,1,0
25094,1833,6302,3,2,1,16,10.21,6.64,7.46,305265.0,5,4469,305.5,1,0,0,0
25095,1503,3111,2,2,1,8,13.45,6.952173913043478,5.82,320533.0,4,1608,300.6,0,0,0,1
25096,1885,6301,4,2,0,11,1.19,6.952173913043478,3.7,456203.0,7,4416,235.625,0,0,0,1
25097,1960,6195,3,3,2,18,0.82,9.09,5.52,469060.0,6,4235,280.0,0,0,1,0
25098,2874,4124,5,2,1,9,9.84,6.952173913043478,4.32,568999.0,10,1250,261.27272727272725,0,0,0,1
25099,1277,2252,3,2,2,4,1.7,10.0,5.23,404341.0,6,975,182.42857142857142,0,1,0,0
25100,1466,5070,2,1,0,36,8.41,8.21,6.59,387590.0,3,3604,366.5,0,0,0,0
25101,1971,2875,3,2,2,1,0.62,6.47,3.85,472485.0,5,904,328.5,0,0,1,0
25102,1646,2624,2,1,1,10,24.36,6.952173913043478,5.62,341690.0,3,978,411.5,0,0,1,0
25103,1740,4570,3,3,1,70,13.94,5.82,5.81,456102.0,5,2830,290.0,0,0,0,0
25104,2442,7548,4,2,2,19,3.34,5.86,7.01,425116.0,6,5106,348.85714285714283,1,0,0,0
25105,400,1398,1,1,0,11,18.14,9.19,2.45,190838.0,2,998,133.33333333333334,0,0,0,0
25106,1441,4966,1,2,0,21,2.05,9.57,4.66,272717.0,2,3525,480.3333333333333,0,0,0,1
25107,755,938,1,1,1,3,1.51,6.11,4.79,221572.0,2,183,251.66666666666666,0,0,1,0
25108,1083,1661,2,3,0,3,5.51,3.630000000000001,6.7,262639.0,3,578,270.75,0,0,1,0
25109,3243,9333,5,1,3,8,3.2,3.630000000000001,8.31,548243.0,9,6090,324.3,1,0,0,0
25110,2159,4530,3,2,2,23,0.26,5.96,3.42,482236.0,6,2371,308.42857142857144,0,0,0,1
25111,2371,4096,4,1,0,5,1.29,4.3,4.98,488523.0,7,1725,296.375,0,0,0,1
25112,1752,3374,4,3,3,74,2.56,6.76,4.9,416485.0,8,1622,194.66666666666666,0,0,0,1
25113,2255,7359,4,2,2,28,4.81,5.35,4.39,631561.0,7,5104,281.875,0,0,1,0
25114,740,2304,1,2,0,17,3.99,6.34,5.88,167612.0,2,1564,246.66666666666666,0,0,0,1
25115,2423,7507,3,1,0,3,18.68,6.86,4.64,468774.0,6,5084,346.14285714285717,1,0,0,0
25116,1308,2294,2,1,0,25,0.2,6.952173913043478,9.29,345359.0,4,986,261.6,0,0,0,1
25117,1481,3715,2,3,1,16,2.43,6.952173913043478,3.77,444509.0,3,2234,370.25,0,0,1,0
25118,2103,2690,3,2,0,1,15.3,6.952173913043478,3.59,419401.0,5,587,350.5,0,0,0,1
25119,1990,5978,3,1,0,7,11.06,6.78,5.36,413628.0,5,3988,331.6666666666667,0,0,1,0
25120,1851,5390,3,2,1,9,0.22,9.75,4.98,290722.0,5,3539,308.5,1,0,0,0
25121,982,2173,1,2,1,7,7.57,4.04,7.62,274304.0,2,1191,327.3333333333333,0,0,1,0
